time,height,bme_temp,bme_press,bme_hum,bmp_temp,bmp_press,voc_raw,accel_x,accel_y,accel_z,lin_accel_x,lin_accel_y,lin_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,year,month,day,hour,minute,second,lon,lat,alt,velN,velE,velD,pump_feedback,valven_feedback,valve1_feedback,valve2_feedback,press_1,temp_1,press_2,temp_2,press_3,temp_3,press_4,temp_4
6414,999.55518,40.34,909.56387,18.68652,40.40000,908.6949,29695,-9.9,0.49,0.08,-0.13,0.01000,0.05000,0.06250,0.0,-0.125,30.375,-10.0625,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,53,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-40.50807,47.31400,15.25629,45.256,-37.35160,45.64800
6415,999.90302,40.36,909.54375,18.74609,40.41000,908.6637,29688,-9.9,0.5,0.08,-0.11,0.00000,0.08000,0.06250,0.0,0.0625,31.0625,-8.875,-9.1875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,54,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-39.45591,47.31400,13.15197,45.158,-36.29944,45.64800
6416,999.67438,40.36,909.55242,18.80566,40.41000,908.6863,29706,-9.88,0.51,0.08,-0.08,0.01000,0.08000,0.00000,-0.0625,0.0,30.75,-9.6875,-7.5,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,55,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-42.61239,47.31400,15.25629,45.256,-37.35160,45.64800
6417,999.8446,40.37,909.55457,18.8418,40.42000,908.6726,29722,-9.91,0.47,0.04,-0.11,-0.01000,0.04000,-0.06250,0.0625,-0.1875,30.75,-9.6875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,56,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,14.20413,45.256,-39.45591,45.64800
6418,999.92407,40.37,909.5459,18.79395,40.42000,908.6647,29714,-9.91,0.51,0.06,-0.11,0.02000,0.06000,0.00000,-0.0625,0.125,30.75,-9.6875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,57,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-39.45591,47.31400,17.3606,45.256,-36.29944,45.64800
6419,999.83923,40.38,909.5723,18.7832,40.43000,908.6763,29713,-9.9,0.5,0.05,-0.11,0.01000,0.05000,-0.06250,-0.0625,0.0625,30.375,-9.25,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,58,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,48.29400,-39.45591,47.31400,14.20413,45.158,-39.45591,45.64800
6421,999.9104,40.38,909.5584,18.7832,40.44000,908.6724,29700,-9.89,0.53,0.07,-0.09,0.04000,0.07000,0.00000,-0.0625,-0.0625,30.375,-9.6875,-9.5625,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,46.0,59,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-37.35160,47.31400,18.41276,45.256,-37.35160,45.64800
6422,999.88434,40.39,909.56719,18.7832,40.45000,908.6781,29681,-9.9,0.51,0.07,-0.1,0.02000,0.07000,-0.06250,-0.0625,0.0,30.0625,-10.0625,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,0,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,18.41276,45.256,-37.35160,45.64800
6423,999.97217,40.4,909.54707,18.78418,40.46000,908.6726,29683,-9.9,0.5,0.07,-0.1,0.02000,0.08000,0.00000,0.0625,0.0,29.25,-9.25,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,2,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-37.35160,47.31400,15.25629,45.256,-34.19513,45.64800
6424,1000.05945,40.41,909.55234,18.77148,40.48000,908.6703,29688,-9.91,0.51,0.07,-0.1,0.02000,0.03000,0.06250,0.0,0.0625,30.375,-8.875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,3,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,15.25629,45.256,-34.19513,45.64800
6425,1000.06488,40.41,909.55414,18.72461,40.49000,908.6729,29686,-9.89,0.51,0.04,-0.09,0.02000,0.04000,0.00000,0.0,0.0,31.0625,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,4,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,18.41276,45.256,-36.29944,45.64800
6426,1000.05701,40.43,909.55523,18.76172,40.51000,908.68,29676,-9.91,0.5,0.08,-0.12,0.01000,0.08000,-0.12500,-0.0625,0.0,31.0625,-9.25,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,5,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-37.35160,47.31400,18.41276,45.256,-33.14297,45.64800
6427,1000.12476,40.41,909.52629,18.67773,40.51000,908.6733,29673,-9.9,0.51,0.05,-0.08,0.00000,0.08000,0.00000,-0.125,0.0625,30.75,-9.25,-7.0625,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,6,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,14.20413,45.256,-36.29944,45.64800
6428,1000.29211,40.41,909.50059,18.63086,40.52000,908.6599,29677,-9.89,0.5,0.07,-0.1,0.00000,0.07000,0.00000,-0.0625,0.0625,30.375,-9.25,-7.0625,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,7,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-42.61239,47.31400,15.25629,45.158,-41.56023,45.64800
6429,1000.41913,40.41,909.52145,18.59473,40.53000,908.6504,29671,-9.92,0.51,0.03,-0.13,0.01000,0.03000,-0.06250,0.125,-0.0625,30.375,-9.6875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,8,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-40.50807,47.31400,15.25629,45.256,-34.19513,45.64800
6430,1000.42603,40.42,909.51805,18.55957,40.53000,908.6498,29677,-9.9,0.51,0.04,-0.1,0.02000,0.04000,-0.06250,0.1875,0.0,31.0625,-9.6875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,9,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,17.3606,45.256,-36.29944,45.64800
6431,1000.48346,40.42,909.50066,18.50098,40.54000,908.6472,29659,-9.89,0.51,0.07,-0.09,0.01000,0.07000,0.00000,0.125,0.0625,31.0625,-9.25,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,10,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-39.45591,47.31400,17.3606,45.256,-36.29944,45.64800
6432,1000.37152,40.42,909.50762,18.5127,40.54000,908.6583,29668,-9.9,0.5,0.07,-0.1,0.00000,0.07000,0.00000,0.125,0.0,30.375,-9.6875,-7.5,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,11,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,17.3606,45.256,-37.35160,45.64800
6433,1000.50702,40.44,909.54484,18.57227,40.56000,908.6512,29685,-9.91,0.52,0.06,-0.11,0.02000,0.06000,0.06250,0.0,0.0,30.0625,-8.875,-7.0625,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,12,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,15.25629,45.256,-37.35160,45.64800
6434,1000.46429,40.46,909.52656,18.60938,40.57000,908.6586,29688,-9.92,0.5,0.08,-0.13,0.01000,0.08000,-0.18750,0.1875,-0.125,30.375,-9.6875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,13,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,15.25629,45.256,-36.29944,45.64800
6435,1000.48682,40.46,909.51437,18.63281,40.57000,908.6564,29680,-9.9,0.5,0.05,-0.1,0.01000,0.05000,0.06250,-0.0625,0.0,30.375,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,14,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-39.45591,47.31400,18.41276,45.256,-36.29944,45.64800
6436,1000.51044,40.47,909.50605,18.63281,40.57000,908.654,29682,-9.9,0.51,0.07,-0.1,0.02000,0.07000,-0.06250,-0.125,0.0625,30.75,-8.875,-9.1875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,15,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,15.25629,45.256,-39.45591,45.64800
6437,1000.58795,40.46,909.5248,18.51367,40.57000,908.6464,29691,-9.91,0.49,0.07,-0.12,0.00000,0.07000,-0.06250,0.0,0.0,30.375,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,16,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,17.3606,45.256,-37.35160,45.64800
6439,1000.38135,40.45,909.54004,18.51367,40.56000,908.6637,29682,-9.92,0.5,0.07,-0.12,0.00000,0.07000,0.00000,0.0,-0.0625,30.75,-9.25,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,17,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-42.61239,47.31400,14.20413,45.256,-37.35160,45.64800
6440,1000.47015,40.46,909.54738,18.57324,40.57000,908.658,29685,-9.89,0.51,0.06,-0.1,0.01000,0.06000,0.06250,-0.0625,0.0625,31.0625,-9.6875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,18,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-40.50807,47.31400,17.3606,45.256,-37.35160,45.64800
6441,1000.53888,40.46,909.50047,18.56152,40.57000,908.6512,29678,-9.89,0.51,0.02,-0.1,0.02000,0.02000,0.00000,0.0625,0.0,29.6875,-9.25,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,20,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,14.20413,45.256,-37.35160,45.64800
6442,1000.36804,40.47,909.54078,18.5498,40.57000,908.6681,29688,-9.91,0.52,0.07,-0.1,0.02000,0.05000,-0.06250,0.125,0.0625,30.75,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,21,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,14.20413,45.256,-36.29944,45.64800
6443,1000.45691,40.47,909.53914,18.5625,40.58000,908.6625,29687,-9.9,0.51,0.07,-0.1,0.01000,0.07000,-0.06250,0.0,0.0,29.6875,-9.25,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,22,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-40.50807,47.31400,17.3606,45.256,-36.29944,45.64800
6444,1000.54578,40.47,909.50816,18.55078,40.57000,908.6505,29676,-9.92,0.49,0.07,-0.12,0.00000,0.07000,0.06250,0.0625,0.0625,29.25,-10.0625,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,23,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,15.25629,45.256,-37.35160,45.64800
6445,1000.34595,40.46,909.57031,18.5498,40.58000,908.6735,29686,-9.9,0.5,0.05,-0.11,0.00000,0.04000,0.12500,0.0625,-0.0625,30.0625,-9.6875,-6.6875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,24,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,15.25629,45.256,-39.45591,45.64800
6446,1000.26691,40.47,909.51164,18.58594,40.59000,908.6844,29678,-9.91,0.5,0.08,-0.12,0.00000,0.06000,0.00000,0.0,0.0,30.75,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,25,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,17.3606,45.256,-36.29944,45.64800
6447,1000.55804,40.49,909.55375,18.60938,40.60000,908.6588,29689,-9.89,0.5,0.07,-0.11,0.01000,0.05000,0.00000,0.125,0.125,30.0625,-9.25,-7.5,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,26,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,17.3606,45.256,-39.45591,45.64800
6448,1000.44611,40.49,909.5277,18.58594,40.60000,908.6699,29678,-9.91,0.49,0.07,-0.12,0.00000,0.07000,-0.06250,0.125,0.0,30.75,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,27,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-42.61239,47.31400,19.46492,45.256,-37.35160,45.64800
6449,1000.41315,40.48,909.55684,18.59766,40.59000,908.67,29682,-9.91,0.5,0.06,-0.12,0.01000,0.04000,0.06250,-0.0625,-0.125,30.0625,-9.25,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,28,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-45.76886,48.29400,-39.45591,47.31400,17.3606,45.256,-36.29944,45.64800
6450,1000.37,40.48,909.52039,18.59766,40.59000,908.6742,29674,-9.89,0.5,0.05,-0.1,0.01000,0.04000,0.00000,-0.125,0.0,30.375,-9.25,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,29,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-40.50807,47.31400,17.3606,45.256,-36.29944,45.64800
6451,1000.49268,40.49,909.53152,18.6582,40.61000,908.6684,29679,-9.89,0.49,0.06,-0.12,0.01000,0.07000,-0.06250,0.0625,0.0,30.375,-10.0625,-9.1875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,30,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-42.61239,47.41200,15.25629,45.256,-36.29944,45.64800
6452,1000.64093,40.49,909.53645,18.65723,40.61000,908.6537,29680,-9.9,0.51,0.05,-0.11,0.01000,0.05000,0.06250,0.0625,-0.125,30.75,-8.875,-7.5,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,31,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,17.3606,45.256,-39.45591,45.64800
6453,1000.65765,40.49,909.53469,18.63379,40.61000,908.6521,29681,-9.9,0.5,0.05,-0.11,0.00000,0.05000,0.00000,-0.0625,-0.0625,30.75,-10.0625,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,32,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-42.61239,47.31400,17.3606,45.256,-36.29944,45.64800
6454,1000.58795,40.49,909.54852,18.62207,40.61000,908.659,29674,-9.9,0.49,0.08,-0.1,0.00000,0.08000,0.06250,0.0,0.0,30.0625,-10.0625,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,33,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,48.29400,-37.35160,47.31400,14.20413,45.256,-34.19513,45.64800
6455,1000.63403,40.49,909.52422,18.62207,40.61000,908.6544,29685,-9.91,0.5,0.07,-0.11,0.01000,0.07000,-0.06250,0.0,0.0625,30.0625,-10.0625,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,34,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-40.50807,47.31400,15.25629,45.256,-39.45591,45.64800
6456,1000.45587,40.47,909.53562,18.60938,40.60000,908.6689,29698,-9.91,0.52,0.09,-0.11,0.02000,0.08000,-0.06250,0.0625,0.0,30.75,-8.875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,35,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,48.29400,-39.45591,47.31400,17.3606,45.256,-36.29944,45.64800
6458,1000.55652,40.48,909.5398,18.62207,40.61000,908.6621,29698,-9.9,0.48,0.06,-0.11,-0.01000,0.06000,-0.06250,0.0625,-0.0625,30.0625,-9.25,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,36,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,48.29400,-39.45591,47.31400,15.25629,45.256,-37.35160,45.64800
6459,1000.62427,40.49,909.5541,18.63379,40.61000,908.6554,29699,-9.88,0.51,0.06,-0.08,0.02000,0.06000,-0.06250,-0.0625,0.0625,30.375,-9.6875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,37,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-42.61239,47.31400,17.3606,45.256,-36.29944,45.64800
6460,1000.53638,40.48,909.53285,18.60938,40.60000,908.6609,29695,-9.9,0.48,0.08,-0.11,0.00000,0.08000,0.00000,-0.0625,-0.0625,30.375,-9.25,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,39,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,14.20413,45.256,-33.14297,45.64800
6461,1000.47595,40.48,909.55023,18.62207,40.61000,908.6701,29695,-9.9,0.51,0.09,-0.11,0.02000,0.08000,0.06250,0.125,0.0,30.375,-8.875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,40,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-40.50807,47.31400,15.25629,45.256,-34.19513,45.64800
6462,1000.55841,40.49,909.5541,18.64648,40.61000,908.6619,29691,-9.92,0.51,0.07,-0.12,0.02000,0.07000,0.12500,0.0,-0.0625,30.0625,-8.875,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,41,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-39.45591,47.31400,17.3606,45.256,-39.45591,45.64800
6463,1000.55548,40.5,909.54031,18.6582,40.61000,908.6622,29683,-9.89,0.5,0.04,-0.1,0.01000,0.04000,-0.06250,0.0,0.0625,30.75,-10.0625,-9.1875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,42,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,48.29400,-42.61239,47.41200,15.25629,45.256,-37.35160,45.64800
6464,1000.27527,40.46,909.56508,18.66797,40.58000,908.6805,29696,-9.89,0.5,0.06,-0.1,0.01000,0.06000,-0.12500,0.1875,-0.0625,30.375,-9.6875,-8.375,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,2020,8.0,2.0,1.0,47.0,4,-41.56023,48.29400,-42.61239,47.314,18.41276,45.256,-37.3516,45.64800,end,,,,,,,,,
6465,1000.52759,40.46,909.54391,18.69141,40.58000,908.6555,29691,-9.88,0.5,0.07,-0.09,0.00000,0.07000,0.06250,-0.125,0.0625,30.0625,-10.0625,-7.875,273.125,-87.0625,2.87500,0.70691,0.05518,0.70490,-0.01953,200.0000000,0.0,-17.0,0.0,0.0,0.00000,0,0,0.0,0.0,,-45.76886,47.706,-42.61239,47.31400,17.36060,-34.19513,46.13800,end,,,,,
6620,1002.10876,40.84,909.5373,18.04395,41.09000,908.66,29672,-9.9,0.51,0.08,-0.11,0.01000,0.07000,0.00000,-0.0625,0.0625,30.0625,-9.6875,-7.5625,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,18,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-46.82102,47.70600,-40.50807,47.31400,13.15197,45.55,-36.29944,46.13800
6621,1002.125,40.84,909.53766,18.04492,41.10000,908.6615,29671,-9.91,0.48,0.07,-0.12,0.00000,0.06000,0.00000,0.0,0.1875,29.6875,-9.25,-7.5625,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,20,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,47.70600,-39.45591,47.31400,14.20413,45.55,-36.29944,46.13800
6622,1002.1236,40.84,909.53738,18.03223,41.09000,908.6585,29662,-9.9,0.5,0.08,-0.11,0.01000,0.07000,0.06250,-0.125,-0.125,30.375,-8.875,-7.0625,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,21,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-45.76886,47.70600,-40.50807,47.31400,15.25629,45.55,-34.19513,46.13800
6623,1002.18695,40.85,909.56898,18.05664,41.10000,908.6554,29663,-9.9,0.49,0.08,-0.1,0.00000,0.07000,0.00000,0.1875,-0.0625,30.0625,-8.875,-8.75,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,22,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,47.70600,-40.50807,47.31400,15.25629,45.55,-36.29944,46.13800
6624,1002.14423,40.83,909.53348,18.04395,41.09000,908.6565,29665,-9.9,0.5,0.07,-0.1,0.00000,0.06000,0.00000,0.0625,0.0625,30.0625,-8.875,-8.0,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,23,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,47.70600,-39.45591,47.31400,15.25629,45.55,-36.29944,46.13800
6625,1002.30139,40.85,909.5534,18.08008,41.11000,908.6472,29675,-9.9,0.52,0.05,-0.1,0.02000,0.04000,0.06250,0.0,0.0625,30.375,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,24,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,47.70600,-39.45591,47.31400,14.20413,45.55,-36.29944,46.13800
6626,1002.23553,40.87,909.5402,18.11621,41.11000,908.6537,29666,-9.89,0.49,0.04,-0.1,0.00000,0.03000,-0.06250,0.125,-0.125,30.375,-8.5625,-8.375,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,25,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,47.60800,-40.50807,47.31400,15.25629,45.55,-37.35160,46.13800
6627,1002.34033,40.86,909.56941,18.0332,41.10000,908.6402,29668,-9.91,0.5,0.09,-0.11,0.01000,0.08000,-0.06250,-0.125,0.0625,30.375,-8.875,-8.75,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,26,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,47.60800,-39.45591,47.31400,13.15197,45.55,-34.19513,46.13800
6628,1002.08722,40.83,909.57379,17.99609,41.09000,908.6621,29664,-9.91,0.51,0.08,-0.11,0.01000,0.07000,-0.06250,0.0,0.0625,30.75,-9.6875,-8.75,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,27,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,47.60800,-39.45591,47.31400,13.15197,45.55,-34.19513,46.13800
6629,1002.04944,40.8,909.57785,17.99609,41.08000,908.6627,29673,-9.88,0.5,0.07,-0.09,0.00000,0.06000,-0.12500,-0.1875,0.0,29.6875,-9.6875,-8.375,273.125,-87.0625,2.87500,0.70721,0.05524,0.70459,-0.01947,2020,8.0,2.0,1.0,50.0,28,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,47.60800,-39.45591,47.31400,14.20413,45.55,-36.29944,46.13800
