Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
48.40,6915.976,699.00,-59.80952,46, -,9.257098
48.45,6927.039,698.70,-52.80952,46, -,9.257098
48.50,6934.418,698.50,-42.23809,46, -,9.257098
48.55,6941.798,698.30,-28.14286,45.9, -,9.295994
48.60,6949.18,698.10,-7.047619,45.9, -,9.295994
48.65,6971.333,697.50,24.57143,45.9, -,9.295994
48.70,6989.808,697.00,42.14286,45.9, -,9.295994
48.75,7008.292,696.50,59.76191,45.9, -,9.295994
48.80,7015.689,696.30,73.85714,45.9, -,9.295994
48.85,7004.595,696.60,70.33334,45.9, -,9.295994
48.90,6989.808,697.00,63.28571,45.9, -,9.295994
48.95,6971.333,697.50,52.76191,45.9, -,9.295994
49.00,6938.106,698.40,28.09524,45.9, -,9.295994
49.05,6930.729,698.60,28.04762,45.9, -,9.295994
49.10,6923.352,698.80,28,45.9, -,9.295994
49.15,6934.418,698.50,42.04762,45.9, -,9.295994
49.20,6930.729,698.60,38.52381,45.9, -,9.295994
49.25,6938.106,698.40,42.04762,45.9, -,9.295994
49.30,6945.487,698.20,49.09524,45.9, -,9.295994
49.35,6949.18,698.10,45.61905,45.9, -,9.295994
49.40,6941.798,698.30,31.57143,45.9, -,9.295994
49.45,6908.602,699.20,-7.047619,45.9, -,9.295994
49.50,6868.078,700.30,-56.14286,46, -,9.276546
49.55,6871.759,700.20,-59.66667,46, -,9.276546
49.60,6860.714,700.50,-77.2381,46, -,9.276546
49.65,6831.281,701.30,-112.3333,46, -,9.276546
49.70,6823.927,701.50,-140.4286,46, -,9.276546
49.75,6827.603,701.40,-154.4762,46, -,9.276546
49.80,6831.281,701.30,-168.5714,46, -,9.276546
49.85,6838.638,701.10,-168.619,46, -,9.276546
49.90,6860.714,700.50,-137,46, -,9.276546
49.95,6875.442,700.10,-108.8571,46, -,9.276546
50.00,6875.442,700.10,-91.28571,46, -,9.276546
50.05,6864.395,700.40,-70.14286,46, -,9.276546
50.10,6868.078,700.30,-59.57143,46, -,9.276546
50.15,6871.759,700.20,-49,46, -,9.276546
50.20,6864.395,700.40,-66.52381,46, -,9.276546
50.25,6879.125,700.00,-48.95238,46, -,9.276546
50.30,6886.492,699.80,-49,46, -,9.276546
50.35,6834.958,701.20,-105.1429,46, -,9.276546
50.40,6776.167,702.80,-164.6667,46, -,9.276546
50.45,6713.818,704.50,-217,46, -,9.276546
50.50,6684.52,705.30,-213.2857,46, -,9.276546
50.55,6666.222,705.80,-192.1429,45.9, -,9.257098
50.60,6669.88,705.70,-192.1905,45.9, -,9.257098
50.65,6710.155,704.60,-143.3333,45.9, -,9.257098
50.70,6754.146,703.40,-73.38095,45.9, -,9.257098
50.75,6794.527,702.30,-27.90476,45.9, -,9.257098
50.80,6831.281,701.30,3.571429,45.9, -,9.257098
50.85,6831.281,701.30,0.04761905,45.9, -,9.257098
50.90,6801.875,702.10,-34.95238,45.9, -,9.257098
50.95,6787.182,702.50,-70,45.9, -,9.257098
51.00,6787.182,702.50,-84.04762,45.9, -,9.257098
51.05,6787.182,702.50,-84.04762,45.9, -,9.257098
51.10,6783.51,702.60,-77,45.9, -,9.257098
51.15,6765.155,703.10,-98,45.9, -,9.257098
51.20,6765.155,703.10,-101.5238,45.9, -,9.257098
51.25,6761.484,703.20,-98,45.9, -,9.257098
51.30,6757.816,703.30,-115.5238,45.9, -,9.257098
51.35,6746.812,703.60,-133,45.9, -,9.257098
51.40,6754.146,703.40,-76.90476,45.9, -,9.257098
51.45,6739.476,703.80,-34.85714,45.9, -,9.257098
51.50,6743.143,703.70,28,45.9, -,9.257098
51.55,6739.476,703.80,52.42857,45.9, -,9.257098
51.60,6739.476,703.80,69.85714,45.9, -,9.257098
51.65,6724.811,704.20,52.42857,45.9, -,9.257098
51.70,6706.49,704.70,-3.333333,45.9, -,9.257098
51.75,6688.18,705.20,-62.66667,45.9, -,9.257098
51.80,6666.222,705.80,-122.0476,45.9, -,9.257098
51.85,6662.563,705.90,-160.5238,45.9, -,9.257098
51.90,6669.88,705.70,-153.5714,45.9, -,9.257098
51.95,6655.249,706.10,-139.5238,45.9, -,9.257098
52.00,6662.563,705.90,-118.5714,45.9, -,9.257098
52.05,6662.563,705.90,-118.5714,45.9, -,9.257098
52.10,6655.249,706.10,-125.5238,45.9, -,9.257098
52.15,6647.935,706.30,-129,45.9, -,9.257098
52.20,6640.623,706.50,-118.4762,45.9, -,9.257098
52.25,6640.623,706.50,-118.4762,45.9, -,9.257098
52.30,6629.658,706.80,-125.4286,45.9, -,9.257098
52.35,6622.35,707.00,-128.9048,45.9, -,9.257098
52.40,6618.697,707.10,-121.9048,45.9, -,9.257098
52.45,6622.35,707.00,-125.4286,45.9, -,9.257098
52.50,6622.35,707.00,-111.4762,45.9, -,9.257098
52.55,6626.002,706.90,-111.4762,45.8, -,9.257098
52.60,6633.312,706.70,-101.0476,45.8, -,9.257098
52.65,6636.968,706.60,-97.57143,45.8, -,9.257098
52.70,6626.002,706.90,-94.04762,45.8, -,9.257098
52.75,6622.35,707.00,-80.09524,45.8, -,9.257098
52.80,6626.002,706.90,-59.19048,45.8, -,9.257098
52.85,6615.043,707.20,-48.71429,45.8, -,9.257098
52.90,6607.738,707.40,-52.19048,45.8, -,9.257098
52.95,6607.738,707.40,-59.14286,45.8, -,9.257098
53.00,6629.658,706.80,-24.33333,45.8, -,9.257098
53.05,6655.249,706.10,-6.904762,45.8, -,9.257098
53.10,6647.935,706.30,-13.85714,45.8, -,9.257098
53.15,6626.002,706.90,-27.80952,45.8, -,9.257098
53.20,6600.438,707.60,-45.19048,45.8, -,9.257098
53.25,6578.538,708.20,-59.09524,45.8, -,9.257098
53.30,6556.655,708.80,-79.95238,45.8, -,9.257098
53.35,6531.143,709.50,-93.80952,45.8, -,9.257098
53.40,6520.216,709.80,-97.28571,45.8, -,9.257098
53.45,6509.293,710.10,-104.1905,45.8, -,9.257098
53.50,6502.013,710.30,-114.619,45.8, -,9.257098
53.55,6498.372,710.40,-118.0952,45.8, -,9.257098
53.60,6487.456,710.70,-131.9524,45.8, -,9.257098
53.65,6469.271,711.20,-156.2381,45.8, -,9.257098
53.70,6451.096,711.70,-177,45.8, -,9.257098
53.75,6443.829,711.90,-173.4762,45.8, -,9.257098
53.80,6443.829,711.90,-170,45.8, -,9.257098
53.85,6436.565,712.10,-180.381,45.8, -,9.257098
53.90,6429.301,712.30,-176.8571,45.8, -,9.257098
53.95,6432.932,712.20,-166.4286,45.8, -,9.257098
54.00,6432.932,712.20,-166.4286,45.8, -,9.257098
54.05,6432.932,712.20,-187.2857,45.8, -,9.257098
54.10,6436.565,712.10,-208.1905,45.8, -,9.257098
54.15,6440.197,712.00,-197.7619,45.8, -,9.257098
54.20,6451.096,711.70,-166.4762,45.8, -,9.257098
54.25,6465.636,711.30,-128.2857,45.8, -,9.257098
54.30,6480.181,710.90,-93.57143,45.8, -,9.257098
54.35,6476.544,711.00,-76.19048,45.8, -,9.257098
54.40,6476.544,711.00,-51.90476,45.8, -,9.257098
54.45,6465.636,711.30,-51.85714,45.8, -,9.257098
54.50,6451.096,711.70,-55.33333,45.8, -,9.257098
54.55,6418.409,712.60,-79.52381,45.8, -,9.257098
54.60,6393.007,713.30,-100.2381,45.8, -,9.257098
54.65,6360.377,714.20,-120.9524,45.8, -,9.257098
54.70,6338.644,714.80,-124.3333,45.8, -,9.257098
54.75,6335.021,714.90,-110.4762,45.8, -,9.257098
54.80,6356.754,714.30,-82.85714,45.8, -,9.257098
54.85,6400.263,713.10,-41.42857,45.8, -,9.257098
54.90,6432.932,712.20,-3.428571,45.8, -,9.257098
54.95,6458.365,711.50,27.71428,45.8, -,9.257098
55.00,6447.463,711.80,13.85714,45.8, -,9.257098
55.05,6432.932,712.20,0,45.8, -,9.257098
55.10,6443.829,711.90,10.38095,45.8, -,9.257098
55.15,6429.301,712.30,-6.952381,45.8, -,9.257098
55.20,6440.197,712.00,-0.04761905,45.8, -,9.257098
55.25,6422.039,712.50,-27.71428,45.8, -,9.257098
55.30,6400.263,713.10,-62.33333,45.8, -,9.257098
55.35,6400.263,713.10,-76.19048,45.8, -,9.257098
55.40,6385.753,713.50,-86.52381,45.8, -,9.257098
55.45,6378.5,713.70,-93.42857,45.8, -,9.257098
55.50,6364.002,714.10,-96.85714,45.7, -,9.257098
55.55,6353.13,714.40,-93.33334,45.7, -,9.257098
55.60,6356.754,714.30,-58.76191,45.7, -,9.257098
55.65,6345.887,714.60,-44.90476,45.7, -,9.257098
55.70,6338.644,714.80,-20.71428,45.7, -,9.257098
55.75,6338.644,714.80,0,45.7, -,9.257098
55.80,6338.644,714.80,3.428571,45.7, -,9.257098
55.85,6327.782,715.10,-27.61905,45.7, -,9.257098
55.90,6331.401,715.00,-65.61905,45.7, -,9.257098
55.95,6342.264,714.70,-86.38095,45.7, -,9.257098
56.00,6349.508,714.50,-103.7143,45.7, -,9.257098
56.05,6345.887,714.60,-96.7619,45.7, -,9.257098
56.10,6349.508,714.50,-79.47619,45.7, -,9.257098
56.15,6364.002,714.10,-76.04762,45.7, -,9.257098
56.20,6389.379,713.40,-38,45.7, -,9.257098
56.25,6414.778,712.70,-24.19048,45.7, -,9.257098
56.30,6407.519,712.90,-13.80952,45.7, -,9.257098
56.35,6367.625,714.00,-31.04762,45.7, -,9.257098
56.40,6345.887,714.60,-51.76191,45.7, -,9.257098
56.45,6342.264,714.70,-41.38095,45.7, -,9.257098
56.50,6320.543,715.30,-55.14286,45.7, -,9.257098
56.55,6291.604,716.10,-68.90476,45.7, -,9.257098
56.60,6273.529,716.60,-75.7619,45.7, -,9.257098
56.65,6255.465,717.10,-96.38095,45.7, -,9.257098
56.70,6237.412,717.60,-103.2381,45.7, -,9.257098
56.75,6233.801,717.70,-99.7619,45.7, -,9.257098
56.80,6222.976,718.00,-110.0952,45.7, -,9.257098
56.85,6204.94,718.50,-127.2857,45.7, -,9.257098
56.90,6190.518,718.90,-130.6667,45.7, -,9.257098
56.95,6186.915,719.00,-137.5238,45.7, -,9.257098
57.00,6183.312,719.10,-151.2857,45.7, -,9.257098
57.05,6179.707,719.20,-161.619,45.7, -,9.257098
57.10,6183.312,719.10,-154.7619,45.7, -,9.257098
57.15,6179.707,719.20,-161.619,45.7, -,9.257098
57.20,6183.312,719.10,-172,45.7, -,9.257098
57.25,6186.915,719.00,-192.7619,45.7, -,9.257098
57.30,6186.915,719.00,-216.9524,45.7, -,9.257098
57.35,6208.545,718.40,-189.4286,45.7, -,9.257098
57.40,6233.801,717.70,-127.381,45.7, -,9.257098
57.45,6262.688,716.90,-79.14286,45.7, -,9.257098
57.50,6266.302,716.80,-72.28571,45.6, -,9.257098
57.55,6287.986,716.20,-30.95238,45.6, -,9.257098
57.60,6309.688,715.60,17.28572,45.6, -,9.257098
57.65,6309.688,715.60,34.47619,45.6, -,9.257098
57.70,6309.688,715.60,51.66667,45.6, -,9.257098
57.75,6284.372,716.30,44.76191,45.6, -,9.257098
57.80,6280.756,716.40,44.76191,45.6, -,9.257098
57.85,6255.465,717.10,31,45.6, -,9.257098
57.90,6215.76,718.20,10.38095,45.6, -,9.257098
57.95,6158.096,719.80,-30.80952,45.6, -,9.257098
58.00,6107.724,721.20,-75.33334,45.6, -,9.257098
58.05,6075.386,722.10,-102.7143,45.6, -,9.257098
58.10,6053.842,722.70,-119.8095,45.6, -,9.257098
58.15,6039.491,723.10,-136.9048,45.6, -,9.257098
58.20,6046.665,722.90,-126.6667,45.6, -,9.257098
58.25,6068.203,722.30,-109.5714,45.6, -,9.257098
58.30,6093.348,721.60,-89.04762,45.6, -,9.257098
58.35,6122.108,720.80,-61.66667,45.6, -,9.257098
58.40,6154.494,719.90,-51.42857,45.6, -,9.257098
58.45,6183.312,719.10,-48.04762,45.6, -,9.257098
58.50,6183.312,719.10,-75.57143,45.6, -,9.257098
58.55,6154.494,719.90,-106.4286,45.6, -,9.257098
58.60,6132.9,720.50,-147.6667,45.6, -,9.257098
58.65,6132.9,720.50,-168.3333,45.6, -,9.257098
58.70,6129.303,720.60,-171.7619,45.6, -,9.257098
58.75,6140.097,720.30,-161.4762,45.6, -,9.257098
58.80,6147.296,720.10,-130.5238,45.6, -,9.257098
58.85,6129.303,720.60,-144.2381,45.6, -,9.257098
58.90,6096.941,721.50,-150.9524,45.6, -,9.257098
58.95,6082.567,721.90,-126.8095,45.6, -,9.257098
59.00,6064.611,722.40,-89,45.6, -,9.257098
59.05,6053.842,722.70,-51.28571,45.6, -,9.257098
59.10,6043.078,723.00,-30.71428,45.6, -,9.257098
59.15,6039.491,723.10,-13.61905,45.6, -,9.257098
59.20,6032.316,723.30,-6.761905,45.6, -,9.257098
59.25,6025.143,723.50,-20.38095,45.6, -,9.257098
59.30,6032.316,723.30,-34.09524,45.6, -,9.257098
59.35,6035.902,723.20,-54.61905,45.6, -,9.257098
59.40,6050.254,722.80,-68.33334,45.6, -,9.257098
59.45,6050.254,722.80,-99.19048,45.6, -,9.257098
59.50,6043.078,723.00,-133.4762,45.6, -,9.257098
59.55,6043.078,723.00,-133.4762,45.6, -,9.257098
59.60,6046.665,722.90,-102.619,45.6, -,9.257098
59.65,6057.433,722.60,-71.80952,45.6, -,9.257098
59.70,6043.078,723.00,-85.47619,45.6, -,9.257098
59.75,6028.729,723.40,-95.71429,45.6, -,9.257098
59.80,6028.729,723.40,-106,45.6, -,9.257098
59.85,6043.078,723.00,-99.19048,45.6, -,9.257098
59.90,6046.665,722.90,-78.61905,45.6, -,9.257098
59.95,6035.902,723.20,-58.04762,45.6, -,9.257098
60.00,6035.902,723.20,-44.38095,45.6, -,9.257098
60.05,6035.902,723.20,-27.28572,45.6, -,9.257098
60.10,6043.078,723.00,-10.19048,45.6, -,9.257098
60.15,6035.902,723.20,-6.809524,45.6, -,9.257098
60.20,6021.559,723.60,-17.04762,45.6, -,9.257098
60.25,6021.559,723.60,-10.2381,45.6, -,9.257098
60.30,6028.729,723.40,3.380952,45.6, -,9.257098
60.35,6032.316,723.30,0,45.6, -,9.257098
60.40,6017.972,723.70,-17.09524,45.6, -,9.257098
60.45,5985.724,724.60,-61.47619,45.6, -,9.257098
60.50,5957.083,725.40,-88.7619,45.6, -,9.257098
60.55,5932.047,726.10,-105.7619,45.6, -,9.276546
60.60,5914.175,726.60,-122.7619,45.6, -,9.276546
60.65,5903.454,726.90,-136.381,45.6, -,9.276546
60.70,5907.028,726.80,-143.2381,45.6, -,9.276546
60.75,5935.622,726.00,-102.3333,45.6, -,9.276546
60.80,5964.241,725.20,-61.42857,45.6, -,9.276546
60.85,6000.052,724.20,-27.33333,45.6, -,9.276546
60.90,6025.143,723.50,-17.09524,45.6, -,9.276546
60.95,6017.972,723.70,-27.33333,45.6, -,9.276546
61.00,6017.972,723.70,-17.09524,45.6, -,9.276546
61.05,6007.219,724.00,-27.33333,45.6, -,9.276546
61.10,5989.305,724.50,-44.38095,45.6, -,9.276546
61.15,5974.979,724.90,-64.90476,45.6, -,9.276546
61.20,5971.4,725.00,-61.47619,45.6, -,9.276546
61.25,5946.351,725.70,-71.66666,45.6, -,9.276546
61.30,5935.622,726.00,-81.90476,45.6, -,9.276546
61.35,5910.6,726.70,-112.5238,45.6, -,9.276546
61.40,5878.46,727.60,-146.5714,45.6, -,9.276546
61.45,5835.654,728.80,-173.6667,45.6, -,9.276546
61.50,5821.397,729.20,-156.5238,45.5, -,9.257098
61.55,5817.835,729.30,-132.619,45.5, -,9.257098
61.60,5814.271,729.40,-112.1429,45.5, -,9.257098
61.65,5814.271,729.40,-95.14286,45.5, -,9.257098
61.70,5828.525,729.00,-71.38095,45.5, -,9.257098
61.75,5849.915,728.40,-54.38095,45.5, -,9.257098
61.80,5846.35,728.50,-85,45.5, -,9.257098
61.85,5857.049,728.20,-102.0476,45.5, -,9.257098
61.90,5846.35,728.50,-146.3333,45.5, -,9.257098
61.95,5824.962,729.10,-190.619,45.5, -,9.257098
62.00,5782.228,730.30,-224.5238,45.5, -,9.257098
62.05,5743.104,731.40,-261.7619,45.5, -,9.257098
62.10,5725.336,731.90,-268.4286,45.5, -,9.257098
62.15,5728.89,731.80,-248,45.5, -,9.257098
62.20,5760.881,730.90,-203.8571,45.5, -,9.257098
62.25,5828.525,729.00,-136,45.5, -,9.257098
62.30,5878.46,727.60,-64.57143,45.5, -,9.257098
62.35,5885.598,727.40,-47.52381,45.5, -,9.257098
62.40,5842.785,728.60,-64.47619,45.5, -,9.257098
62.45,5803.587,729.70,-71.19048,45.5, -,9.257098
62.50,5792.905,730.00,-40.61905,45.5, -,9.257098
62.55,5753.771,731.10,-64.33334,45.5, -,9.276546
62.60,5735.997,731.60,-77.85714,45.5, -,9.276546
62.65,5735.997,731.60,-74.47619,45.5, -,9.276546
62.70,5732.442,731.70,-77.85714,45.5, -,9.276546
62.75,5721.785,732.00,-101.5714,45.5, -,9.276546
62.80,5725.336,731.90,-118.5714,45.5, -,9.276546
62.85,5732.442,731.70,-108.4286,45.5, -,9.276546
62.90,5732.442,731.70,-118.619,45.5, -,9.276546
62.95,5750.213,731.20,-91.52381,45.5, -,9.276546
63.00,5753.771,731.10,-67.7619,45.5, -,9.276546
63.05,5764.438,730.80,-16.90476,45.5, -,9.276546
63.10,5775.11,730.50,30.47619,45.5, -,9.276546
63.15,5753.771,731.10,27.04762,45.5, -,9.276546
63.20,5746.659,731.30,16.90476,45.5, -,9.276546
63.25,5732.442,731.70,-27.09524,45.5, -,9.276546
63.30,5718.233,732.10,-105.0476,45.5, -,9.276546
63.35,5707.579,732.40,-162.7619,45.5, -,9.276546
63.40,5704.029,732.50,-172.9524,45.5, -,9.276546
63.45,5696.929,732.70,-138.9524,45.5, -,9.276546
63.50,5693.381,732.80,-105,45.4, -,9.257098
63.55,5686.283,733.00,-101.5714,45.4, -,9.257098
63.60,5707.579,732.40,-44,45.4, -,9.257098
63.65,5725.336,731.90,-10.19048,45.4, -,9.257098
63.70,5718.233,732.10,-16.95238,45.4, -,9.257098
63.75,5696.929,732.70,-33.85714,45.4, -,9.257098
63.80,5665.002,733.60,-54.14286,45.4, -,9.257098
63.85,5665.002,733.60,-57.52381,45.4, -,9.257098
63.90,5682.736,733.10,-47.38095,45.4, -,9.257098
63.95,5689.831,732.90,-40.61905,45.4, -,9.257098
64.00,5700.48,732.60,-47.38095,45.4, -,9.257098
64.05,5704.029,732.50,-47.38095,45.4, -,9.257098
64.10,5707.579,732.40,-54.14286,45.4, -,9.257098
64.15,5707.579,732.40,-64.28571,45.4, -,9.257098
64.20,5689.831,732.90,-60.85714,45.4, -,9.257098
64.25,5672.093,733.40,-71,45.4, -,9.257098
64.30,5665.002,733.60,-64.2381,45.4, -,9.257098
64.35,5650.821,734.00,-64.2381,45.4, -,9.257098
64.40,5643.732,734.20,-60.85714,45.4, -,9.257098
64.45,5622.479,734.80,-77.71429,45.4, -,9.257098
64.50,5597.701,735.50,-94.57143,45.4, -,9.257098
64.55,5594.164,735.60,-94.57143,45.4, -,9.276546
64.60,5590.624,735.70,-91.19048,45.4, -,9.276546
64.65,5576.478,736.10,-124.9524,45.4, -,9.276546
64.70,5555.267,736.70,-162.0476,45.4, -,9.276546
64.75,5544.668,737.00,-165.381,45.4, -,9.276546
64.80,5534.073,737.30,-155.1905,45.4, -,9.276546
64.85,5527.01,737.50,-131.4762,45.4, -,9.276546
64.90,5534.073,737.30,-124.7619,45.4, -,9.276546
64.95,5534.073,737.30,-141.6667,45.4, -,9.276546
65.00,5527.01,737.50,-155.1429,45.4, -,9.276546
65.05,5523.48,737.60,-168.6667,45.4, -,9.276546
65.10,5519.949,737.70,-175.4286,45.4, -,9.276546
65.15,5516.42,737.80,-182.1905,45.4, -,9.276546
65.20,5512.89,737.90,-185.5714,45.4, -,9.276546
65.25,5516.42,737.80,-165.2857,45.4, -,9.276546
65.30,5516.42,737.80,-148.381,45.4, -,9.276546
65.35,5530.54,737.40,-128.1905,45.4, -,9.276546
65.40,5534.073,737.30,-111.2857,45.4, -,9.276546
65.45,5530.54,737.40,-107.9048,45.4, -,9.276546
65.50,5516.42,737.80,-101.0952,45.3, -,9.257098
65.55,5509.362,738.00,-84.19048,45.3, -,9.257098
65.60,5509.362,738.00,-80.80952,45.3, -,9.257098
65.65,5512.89,737.90,-74.04762,45.3, -,9.257098
65.70,5512.89,737.90,-60.57143,45.3, -,9.257098
65.75,5509.362,738.00,-43.76191,45.3, -,9.257098
65.80,5509.362,738.00,-33.66667,45.3, -,9.257098
65.85,5512.89,737.90,-20.19048,45.3, -,9.257098
65.90,5509.362,738.00,-16.85714,45.3, -,9.257098
65.95,5509.362,738.00,-23.57143,45.3, -,9.257098
66.00,5512.89,737.90,-20.19048,45.3, -,9.257098
66.05,5505.834,738.10,-20.19048,45.3, -,9.257098
66.10,5495.249,738.40,-26.90476,45.3, -,9.257098
66.15,5495.249,738.40,-23.52381,45.3, -,9.257098
66.20,5502.305,738.20,-13.42857,45.3, -,9.257098
66.25,5502.305,738.20,-10.04762,45.3, -,9.257098
66.30,5498.778,738.30,-16.80952,45.3, -,9.257098
66.35,5505.834,738.10,-10.09524,45.3, -,9.257098
66.40,5505.834,738.10,-23.52381,45.3, -,9.257098
66.45,5502.305,738.20,-30.28572,45.3, -,9.257098
66.50,5512.89,737.90,-16.80952,45.3, -,9.257098
66.55,5516.42,737.80,0,45.2, -,9.257098
66.60,5509.362,738.00,0,45.2, -,9.257098
66.65,5498.778,738.30,-10.09524,45.2, -,9.257098
66.70,5491.723,738.50,-20.19048,45.2, -,9.257098
66.75,5491.723,738.50,-20.19048,45.2, -,9.257098
66.80,5498.778,738.30,-10.09524,45.2, -,9.257098
66.85,5495.249,738.40,-13.47619,45.2, -,9.257098
66.90,5477.618,738.90,-33.66667,45.2, -,9.257098
66.95,5477.618,738.90,-30.28572,45.2, -,9.257098
67.00,5484.67,738.70,-23.57143,45.2, -,9.257098
67.05,5484.67,738.70,-26.95238,45.2, -,9.257098
67.10,5474.094,739.00,-30.33333,45.2, -,9.257098
67.15,5459.997,739.40,-33.66667,45.2, -,9.257098
67.20,5445.908,739.80,-47.09524,45.2, -,9.257098
67.25,5421.265,740.50,-77.28571,45.2, -,9.257098
67.30,5396.641,741.20,-100.7143,45.2, -,9.257098
67.35,5368.522,742.00,-124.0952,45.2, -,9.257098
67.40,5340.429,742.80,-157.5714,45.2, -,9.257098
67.45,5315.866,743.50,-180.9524,45.2, -,9.257098
67.50,5291.322,744.20,-200.9524,45.1, -,9.257098
67.55,5270.3,744.80,-231.0476,45.1, -,9.257098
67.60,5252.792,745.30,-251.0952,45.1, -,9.257098
67.65,5242.292,745.60,-254.381,45.1, -,9.257098
67.70,5231.793,745.90,-254.2857,45.1, -,9.257098
67.75,5221.3,746.20,-257.5714,45.1, -,9.257098
67.80,5217.804,746.30,-260.9048,45.1, -,9.257098
67.85,5217.804,746.30,-267.619,45.1, -,9.257098
67.90,5217.804,746.30,-264.2381,45.1, -,9.257098
67.95,5217.804,746.30,-247.4286,45.1, -,9.257098
68.00,5214.306,746.40,-250.7619,45.1, -,9.257098
68.05,5217.804,746.30,-254.1429,45.1, -,9.257098
68.10,5221.3,746.20,-250.8095,45.1, -,9.257098
68.15,5228.296,746.00,-234.0476,45.1, -,9.257098
68.20,5235.293,745.80,-213.9524,45.1, -,9.257098
68.25,5249.291,745.40,-187.1905,45.1, -,9.257098
68.30,5259.795,745.10,-153.7143,45.1, -,9.257098
68.35,5266.797,744.90,-123.619,45.1, -,9.257098
68.40,5273.802,744.70,-90.19048,45.1, -,9.257098
68.45,5284.313,744.40,-53.42857,45.1, -,9.257098
68.50,5298.333,744.00,-16.71428,45.1, -,9.257098
68.55,5301.838,743.90,10,45.1, -,9.257098
68.60,5305.345,743.80,33.33333,45.1, -,9.257098
68.65,5301.838,743.90,46.66667,45.1, -,9.257098
68.70,5298.333,744.00,53.33333,45.1, -,9.257098
68.75,5287.818,744.30,53.33333,45.1, -,9.257098
68.80,5263.295,745.00,40,45.1, -,9.257098
68.85,5231.793,745.90,13.33333,45.1, -,9.257098
68.90,5214.306,746.40,-3.333333,45.1, -,9.257098
68.95,5196.828,746.90,-20,45.1, -,9.257098
69.00,5175.868,747.50,-39.95238,45.1, -,9.257098
69.05,5161.901,747.90,-49.90476,45.1, -,9.257098
69.10,5147.942,748.30,-66.52381,45.1, -,9.257098
69.15,5137.476,748.60,-79.80952,45.1, -,9.257098
69.20,5130.5,748.80,-93.14286,45.1, -,9.257098
69.25,5127.012,748.90,-103.1429,45.1, -,9.257098
69.30,5127.012,748.90,-116.4762,45.1, -,9.257098
69.35,5123.525,749.00,-129.8095,45.1, -,9.257098
69.40,5120.04,749.10,-139.8095,45.1, -,9.257098
69.45,5116.553,749.20,-149.8095,45.1, -,9.257098
69.50,5116.553,749.20,-159.8095,45.1, -,9.257098
69.55,5109.581,749.40,-179.7619,45.1, -,9.257098
69.60,5102.613,749.60,-189.7143,45.1, -,9.257098
69.65,5099.127,749.70,-196.381,45.1, -,9.257098
69.70,5095.645,749.80,-196.381,45.1, -,9.257098
69.75,5102.613,749.60,-186.4286,45.1, -,9.257098
69.80,5102.613,749.60,-176.4286,45.1, -,9.257098
69.85,5109.581,749.40,-146.4762,45.1, -,9.257098
69.90,5113.067,749.30,-113.1429,45.1, -,9.257098
69.95,5120.04,749.10,-89.85714,45.1, -,9.257098
70.00,5127.012,748.90,-66.57143,45.1, -,9.257098
70.05,5147.942,748.30,-26.66667,45.1, -,9.257098
70.10,5168.884,747.70,6.571429,45.1, -,9.257098
70.15,5182.854,747.30,33.14286,45.1, -,9.257098
70.20,5179.36,747.40,39.76191,45.1, -,9.257098
70.25,5144.452,748.40,13.19048,45.1, -,9.257098
70.30,5130.5,748.80,3.238095,45.1, -,9.257098
70.35,5130.5,748.80,3.238095,45.1, -,9.257098
70.40,5140.964,748.50,16.52381,45.1, -,9.257098
70.45,5127.012,748.90,6.571429,45.1, -,9.257098
70.50,5113.067,749.30,-3.380952,45.1, -,9.257098
70.55,5109.581,749.40,-6.714286,45.1, -,9.257098
70.60,5106.097,749.50,-3.428571,45.1, -,9.257098
70.65,5120.04,749.10,16.47619,45.1, -,9.257098
70.70,5127.012,748.90,26.42857,45.1, -,9.257098
70.75,5106.097,749.50,9.857142,45.1, -,9.257098
70.80,5067.788,750.60,-33.23809,45.1, -,9.257098
70.85,5029.521,751.70,-69.66666,45.1, -,9.257098
70.90,4998.25,752.60,-106.0476,45.1, -,9.257098
70.95,4977.416,753.20,-129.2381,45.1, -,9.257098
71.00,4970.474,753.40,-142.4762,45.1, -,9.257098
71.05,4970.474,753.40,-149.0952,45.1, -,9.257098
71.10,4970.474,753.40,-169.0476,45.1, -,9.257098
71.15,4967.005,753.50,-192.2857,45.1, -,9.257098
71.20,4963.536,753.60,-208.8571,45.1, -,9.257098
71.25,4960.066,753.70,-208.8095,45.1, -,9.257098
71.30,4960.066,753.70,-175.5714,45.1, -,9.257098
71.35,4956.598,753.80,-165.5714,45.1, -,9.257098
71.40,4953.128,753.90,-168.8571,45.1, -,9.257098
71.45,4953.128,753.90,-178.8095,45.1, -,9.257098
71.50,4953.128,753.90,-165.5238,45, -,9.257098
71.55,4956.598,753.80,-148.9524,45, -,9.257098
71.60,4963.536,753.60,-139,45, -,9.257098
71.65,4970.474,753.40,-129.0476,45, -,9.257098
71.70,4984.359,753.00,-129.0952,45, -,9.257098
71.75,4994.775,752.70,-125.8095,45, -,9.257098
71.80,5008.67,752.30,-92.66666,45, -,9.257098
71.85,5022.569,751.90,-42.95238,45, -,9.257098
71.90,5050.389,751.10,19.95238,45, -,9.257098
71.95,5088.678,750.00,86.19048,45, -,9.257098
72.00,5102.613,749.60,119.3333,45, -,9.257098
72.05,5088.678,750.00,112.6667,45, -,9.257098
