Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23334,2130.671,50.28,908.97,5.563,19.530,7.756,0.000,-0.300,0.050,-0.125,0.375,0.062,350.44,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23335,2130.722,50.27,908.95,5.760,19.519,7.756,0.000,-0.310,0.030,0.000,0.125,-0.062,350.44,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23336,2131.187,50.28,908.97,5.512,19.578,7.756,-0.010,-0.270,0.030,-0.187,-0.625,0.000,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23337,2131.239,50.28,908.95,5.729,19.578,7.756,-0.030,-0.310,0.030,-0.125,-0.187,0.000,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23338,2131.290,50.27,908.95,5.629,19.566,7.756,-0.060,-0.310,0.040,0.000,0.312,-0.125,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23339,2131.341,50.27,908.96,5.661,19.566,7.756,-0.020,-0.320,0.010,-0.125,0.562,-0.062,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23340,2131.391,50.28,908.94,5.762,19.625,7.756,-0.020,-0.320,0.030,-0.062,0.562,0.000,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23341,2131.441,50.28,908.95,5.762,19.625,7.756,0.010,-0.290,-0.010,-0.062,0.125,0.062,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23342,2131.498,50.27,908.96,5.644,19.578,7.756,-0.020,-0.290,0.000,-0.062,0.125,0.062,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23343,2131.549,50.27,908.96,5.644,19.578,7.756,-0.010,-0.290,0.040,-0.125,0.500,0.062,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
23344,2131.600,50.27,908.94,5.827,19.577,7.756,-0.010,-0.280,0.040,-0.187,0.750,0.062,350.31,1.56,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,11
